Statistical profiling result from isolate-0x58ed0c0-10159-v8.log, (58127 ticks, 470 unaccounted, 0 excluded).

 [Summary]:
   ticks  total  nonlib   name
     33    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:20135:132
     33    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:106955:140
     33    0.1%    0.1%  LazyCompile: *$f_Lamf_core_model_domain_AmfElement__location__s_Option /home/post/projects/webapi-parser/js/module/webapi-parser.js:1383:66
     33    0.1%    0.1%  LazyCompile: *$as_s_Some /home/post/projects/webapi-parser/js/module/webapi-parser.js:186273:20
     32    0.1%    0.1%  LazyCompile: *emit events.js:255:44
     32    0.1%    0.1%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:315329:63
     32    0.1%    0.1%  LazyCompile: *$systemArraycopy /home/post/projects/webapi-parser/js/module/webapi-parser.js:540:32
     32    0.1%    0.1%  LazyCompile: *$objectHashCode /home/post/projects/webapi-parser/js/module/webapi-parser.js:354:31
     32    0.1%    0.1%  LazyCompile: *$f_sc_TraversableOnce__collectFirst__s_PartialFunction__s_Option /home/post/projects/webapi-parser/js/module/webapi-parser.js:42204:74
     32    0.1%    0.1%  LazyCompile: *$as_sc_IndexedSeq /home/post/projects/webapi-parser/js/module/webapi-parser.js:305611:27
